Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,prediction,probability,risk
1,1,1,12,1,1,1,1,27,4,9,0,0,0,1,0,1,18,0,0,7,9,7,13.055555555555555,0,0,8,8,8,15.8125,0,13.9,-0.3,0.79,0,0.026453204,Low Risk
1,1,3,2,1,1,1,7,1,7,7,1,0,0,0,0,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1,0.91909677,High Risk
1,8,1,8,1,1,1,13,3,4,3,1,0,1,1,0,1,19,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1,0.769147,High Risk
1,1,6,12,1,1,1,23,14,8,8,1,0,0,1,0,1,19,0,0,8,8,7,12.355714285714283,0,0,8,8,7,12.355714285714283,0,10.8,1.4,1.74,0,0.027633013,Low Risk
1,8,1,6,1,1,1,13,28,32,44,0,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,1,0.92846215,High Risk
1,14,3,12,1,1,1,23,27,7,6,1,0,0,1,0,1,18,0,0,7,8,5,11.98,0,0,7,8,5,11.98,0,7.6,2.6,0.32,0,0.08641354,Low Risk
1,1,2,16,1,1,1,22,27,29,41,1,0,1,1,0,1,20,0,0,7,7,7,13.857142857142858,0,0,7,8,7,12.571428571428571,0,8.9,1.4,3.51,0,0.033328105,Low Risk
2,1,1,3,0,1,1,1,27,5,8,1,0,0,1,0,0,24,0,0,6,9,5,13.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,0,0.07654723,Low Risk
1,1,1,5,1,1,1,1,1,2,2,1,0,0,1,0,0,20,0,0,6,6,6,12.833333333333334,0,0,6,10,6,11.166666666666666,0,12.4,0.5,1.79,0,0.056868583,Low Risk
1,8,3,9,1,1,1,1,14,6,8,0,0,0,1,0,0,20,0,0,5,11,4,11.0,0,0,5,7,5,13.2,0,12.4,0.5,1.79,0,0.062841855,Low Risk
1,1,1,12,1,1,1,13,27,10,10,1,0,0,1,0,1,19,0,0,8,8,7,12.357142857142858,0,0,8,8,7,12.357142857142858,0,12.7,3.7,-1.7,0,0.023334954,Low Risk
1,1,6,12,1,1,1,1,27,10,10,1,0,0,1,0,1,18,0,0,8,8,7,13.857142857142858,0,0,8,8,7,13.857142857142858,0,12.7,3.7,-1.7,0,0.042555433,Low Risk
1,8,2,10,1,3,1,22,27,8,9,1,0,0,1,0,1,20,0,0,6,6,6,12.333333333333334,0,0,6,6,6,10.666666666666666,0,9.4,-0.8,-3.12,0,0.04753141,Low Risk
1,8,1,12,1,1,1,22,27,10,9,1,0,0,1,0,0,20,0,0,7,8,7,12.847142857142858,0,0,8,10,8,13.788888888888888,0,16.2,0.3,-0.92,0,0.047571603,Low Risk
1,8,2,12,1,1,1,13,27,5,8,1,0,0,1,0,1,19,0,0,7,9,6,12.339999999999998,0,0,8,9,8,13.01875,0,11.1,0.6,2.02,0,0.030492423,Low Risk
1,15,1,6,1,14,1,3,1,3,4,1,0,0,1,0,0,19,0,0,6,10,5,12.666666666666666,0,0,6,19,4,11.75,0,12.4,0.5,1.79,0,0.11821505,Low Risk
1,1,1,15,1,1,1,3,14,5,6,1,0,0,1,0,0,20,0,0,6,6,6,13.833333333333334,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,0,0.04217279,Low Risk
1,8,2,9,1,1,1,1,28,5,4,1,0,0,1,0,0,19,0,0,5,15,2,10.75,0,0,5,11,2,10.0,0,13.9,-0.3,0.79,1,0.5146095,Low Risk
1,8,5,16,1,1,1,23,28,10,8,1,0,0,1,0,0,19,0,0,6,11,4,13.25,0,0,6,10,4,10.25,0,9.4,-0.8,-3.12,0,0.25080514,Low Risk
1,8,1,12,1,1,1,23,27,8,6,1,0,0,1,0,1,18,0,0,8,8,8,13.73125,0,0,8,8,8,13.73125,0,9.4,-0.8,-3.12,0,0.027070357,Low Risk
1,8,4,5,1,1,1,23,27,10,10,0,0,0,1,0,1,23,0,0,6,6,6,13.333333333333334,0,0,6,8,3,12.666666666666666,0,11.1,0.6,2.02,0,0.17711149,Low Risk
1,1,1,16,1,1,1,13,14,10,9,1,0,0,1,0,0,21,0,0,6,8,5,12.0,0,0,6,9,5,10.8,0,12.7,3.7,-1.7,0,0.11993744,Low Risk
1,15,1,3,0,14,1,22,28,7,7,1,0,0,1,0,0,23,0,5,9,10,9,10.88888888888889,0,3,8,10,6,11.333333333333334,0,11.1,0.6,2.02,0,0.17517622,Low Risk
1,1,3,12,1,1,1,13,27,10,8,1,0,0,1,0,0,19,0,0,7,8,7,13.025,0,0,8,9,8,13.811111111111112,0,13.9,-0.3,0.79,0,0.06338948,Low Risk
1,8,2,15,1,1,1,1,28,6,7,1,0,0,1,0,0,18,0,0,6,6,6,13.0,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,0,0.038511373,Low Risk
1,1,1,15,1,1,1,13,27,10,10,1,1,0,1,0,0,19,0,0,6,10,5,11.8,0,0,6,10,5,12.0,0,10.8,1.4,1.74,0,0.0941472,Low Risk
1,12,1,12,1,1,1,13,27,10,10,0,0,0,1,0,1,25,0,0,8,8,7,12.042857142857144,0,0,8,8,7,12.042857142857144,0,12.7,3.7,-1.7,0,0.029210985,Low Risk
1,1,2,16,1,1,1,1,28,5,10,1,0,0,1,0,0,19,0,0,6,9,5,12.2,0,0,6,10,4,13.0,0,9.4,-0.8,-3.12,0,0.12151122,Low Risk
1,1,1,12,1,1,1,1,14,6,8,0,0,0,1,0,1,19,0,0,7,8,7,12.8375,0,0,8,8,8,15.5,0,13.9,-0.3,0.79,0,0.022327468,Low Risk
1,12,1,13,1,1,1,23,28,29,44,0,0,1,1,0,1,24,0,0,7,13,7,11.0,0,0,8,13,7,11.7,0,12.7,3.7,-1.7,0,0.049910896,Low Risk
1,1,1,14,1,1,1,22,27,10,8,1,0,0,1,0,1,18,0,0,6,7,6,13.5,0,0,6,9,5,14.0,0,8.9,1.4,3.51,0,0.062103927,Low Risk
1,8,5,10,1,1,1,22,27,8,6,1,0,0,1,0,1,19,0,0,6,8,6,12.125,0,0,6,7,6,12.714285714285714,0,16.2,0.3,-0.92,0,0.046672646,Low Risk
1,1,5,12,1,1,1,22,27,10,10,0,0,0,1,0,1,18,0,0,8,12,7,12.62857142857143,0,0,8,12,7,12.62857142857143,0,12.7,3.7,-1.7,0,0.033247,Low Risk
1,12,1,17,0,1,1,23,1,10,5,0,0,0,1,0,0,27,0,0,5,9,3,10.666666666666666,0,0,5,7,4,11.4,0,10.8,1.4,1.74,0,0.2527886,Low Risk
1,8,3,10,1,1,1,1,1,5,6,0,0,0,1,0,0,19,0,0,6,11,5,11.2,0,0,6,13,5,11.6,0,15.5,2.8,-4.06,0,0.12508816,Low Risk
1,9,1,15,1,1,1,1,1,4,4,0,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,12.7,3.7,-1.7,0,0.029529095,Low Risk
2,12,1,14,1,1,1,22,27,10,1,0,0,1,0,0,0,34,0,0,6,7,4,13.5,0,0,6,6,0,0.0,6,12.7,3.7,-1.7,1,0.9726924,High Risk
1,1,6,9,1,1,1,22,27,10,10,0,0,0,1,0,0,18,0,0,5,9,3,11.666666666666666,0,0,5,15,2,11.0,0,7.6,2.6,0.32,0,0.4151466,Low Risk
1,1,1,9,1,1,1,22,28,5,10,1,0,0,1,0,0,18,0,0,5,8,2,10.5,0,0,5,7,3,12.333333333333334,0,7.6,2.6,0.32,0,0.16069596,Low Risk
1,1,3,12,1,1,1,22,28,8,8,1,0,0,1,0,0,18,0,0,8,8,8,14.26875,0,0,8,8,8,14.26875,0,9.4,-0.8,-3.12,0,0.033549972,Low Risk
1,1,2,15,1,1,1,23,28,8,8,1,0,1,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1,0.9585203,High Risk
1,1,1,9,1,1,1,13,27,10,10,1,0,0,1,0,1,19,0,0,5,8,2,10.5,0,0,5,11,3,13.333333333333334,0,7.6,2.6,0.32,0,0.13302477,Low Risk
1,1,1,10,1,1,1,22,1,4,6,0,0,0,1,0,0,21,0,0,6,11,5,11.2,0,0,6,15,1,10.0,0,7.6,2.6,0.32,1,0.5015756,Low Risk
2,12,1,17,0,3,1,13,14,10,8,0,0,0,1,0,0,26,0,0,5,5,5,12.0,0,0,5,6,5,14.833333333333334,0,10.8,1.4,1.74,0,0.069632605,Low Risk
1,14,2,13,1,1,1,1,14,5,4,0,0,0,1,0,0,27,0,0,7,9,7,12.228571428571428,0,1,8,10,8,13.2125,0,10.8,1.4,1.74,0,0.08544354,Low Risk
1,1,1,14,1,1,1,1,28,6,2,1,0,0,1,0,0,20,0,0,5,6,4,11.5,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,0,0.10105825,Low Risk
1,8,1,10,1,1,1,13,1,6,1,1,0,0,1,0,0,18,0,0,6,8,6,15.375,0,0,6,7,6,16.428571428571427,0,16.2,0.3,-0.92,0,0.04831744,Low Risk
1,17,1,6,1,16,1,1,1,6,6,1,0,0,0,0,0,23,0,7,12,19,9,13.666666666666666,0,4,9,15,6,13.5,0,8.9,1.4,3.51,0,0.2577828,Low Risk
1,12,1,12,1,12,1,1,5,5,4,0,0,0,1,0,0,24,0,0,8,11,7,12.614285714285714,0,0,8,11,7,12.614285714285714,0,12.7,3.7,-1.7,0,0.063175805,Low Risk
1,15,1,10,1,14,1,23,28,7,10,1,0,0,1,0,1,19,0,3,6,7,5,12.2,0,2,6,6,6,11.5,0,13.9,-0.3,0.79,0,0.053644482,Low Risk
1,1,1,15,1,1,1,13,28,4,6,0,0,0,1,0,0,19,0,0,6,13,4,11.75,0,0,6,10,4,11.0,0,10.8,1.4,1.74,0,0.2516461,Low Risk
1,1,4,10,1,1,1,13,28,10,7,1,0,1,1,0,1,19,0,0,6,9,5,11.4,0,0,6,9,3,10.0,0,8.9,1.4,3.51,0,0.3399483,Low Risk
1,1,1,10,1,1,1,22,14,6,11,0,0,1,1,0,0,18,0,0,6,10,5,10.6,0,0,6,14,2,10.0,0,7.6,2.6,0.32,0,0.35289428,Low Risk
1,16,1,3,0,1,1,1,28,6,8,0,0,0,1,0,0,22,0,14,16,16,13,10.923076923076923,0,13,13,13,11,11.454545454545457,0,16.2,0.3,-0.92,0,0.09779871,Low Risk
1,14,1,5,1,1,1,1,14,6,11,0,0,0,1,0,0,20,0,0,6,6,5,12.4,0,0,6,9,5,12.4,0,12.7,3.7,-1.7,0,0.065682895,Low Risk
1,12,1,4,1,1,1,13,14,10,10,0,0,0,1,0,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,1,0.92021406,High Risk
1,15,1,4,1,14,1,1,3,5,3,0,0,0,1,0,0,21,0,0,6,6,6,15.833333333333334,0,0,6,8,6,15.5,0,15.5,2.8,-4.06,0,0.0729942,Low Risk
1,1,1,12,1,1,1,13,14,32,44,1,0,0,1,0,0,19,0,0,7,12,5,11.8,0,0,7,9,6,11.708333333333334,0,11.1,0.6,2.02,0,0.082000494,Low Risk
1,8,4,15,1,1,1,1,14,5,2,1,0,0,1,0,0,18,0,0,6,7,6,12.571428571428571,0,0,6,6,6,13.666666666666666,0,13.9,-0.3,0.79,0,0.06412514,Low Risk
1,1,3,14,1,1,1,22,27,1,1,1,0,0,1,0,0,18,0,0,5,7,3,12.0,0,0,5,7,4,13.25,1,7.6,2.6,0.32,0,0.11258595,Low Risk
1,8,3,12,1,1,1,3,3,10,8,1,0,0,1,1,0,19,0,0,7,8,7,13.3625,0,0,8,9,8,14.444444444444445,0,13.9,-0.3,0.79,0,0.05899234,Low Risk
1,1,1,6,1,1,5,3,3,7,7,1,0,0,1,0,1,19,1,0,5,6,5,15.4,0,0,5,5,5,16.0,0,10.8,1.4,1.74,0,0.045191247,Low Risk
1,8,2,15,1,1,1,22,28,6,6,1,0,1,0,0,0,18,0,0,6,9,5,12.2,0,0,6,9,4,11.75,0,10.8,1.4,1.74,1,0.8782279,High Risk
1,16,1,10,1,14,1,23,28,6,8,1,0,0,1,0,1,20,0,6,11,11,11,12.818181818181818,0,6,11,11,11,13.545454545454543,0,12.4,0.5,1.79,0,0.022783041,Low Risk
1,8,5,12,1,1,1,1,14,5,9,1,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,1,0.9505664,High Risk
1,13,1,12,1,1,1,13,27,6,8,1,0,0,1,0,0,28,0,12,17,21,17,13.394736842105264,0,11,17,19,17,13.554736842105264,0,16.2,0.3,-0.92,0,0.10022518,Low Risk
1,1,1,10,1,1,1,22,1,10,10,1,0,0,1,0,1,20,0,0,6,8,6,14.25,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,0,0.0437584,Low Risk
1,13,1,3,0,1,1,22,28,12,8,1,0,0,1,0,0,30,0,9,11,19,9,13.444444444444445,1,5,7,7,7,14.714285714285714,0,7.6,2.6,0.32,0,0.3022426,Low Risk
1,1,4,12,1,1,1,1,14,10,8,1,0,0,1,0,1,19,0,0,7,8,7,12.285714285714286,0,0,8,10,8,11.7375,0,12.4,0.5,1.79,0,0.03921056,Low Risk
1,1,2,5,1,1,1,13,14,4,4,1,0,0,1,0,0,22,0,0,6,7,6,11.666666666666666,0,0,6,7,5,13.2,0,12.7,3.7,-1.7,0,0.06942145,Low Risk
1,1,1,11,1,1,1,23,28,6,9,1,0,0,1,0,0,18,0,0,6,8,6,12.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,0,0.052252483,Low Risk
1,8,1,16,1,1,1,22,27,10,10,1,0,0,1,0,0,23,0,0,6,11,2,10.0,0,0,6,15,2,11.0,0,7.6,2.6,0.32,1,0.5652401,Low Risk
1,8,4,5,1,1,1,1,14,6,8,1,0,0,1,0,0,18,0,0,6,6,6,14.0,0,0,6,6,6,15.0,0,11.1,0.6,2.02,0,0.040069323,Low Risk
1,1,1,16,1,1,1,22,14,8,8,1,0,0,1,0,0,18,0,0,6,9,5,11.833333333333334,0,0,6,6,4,12.0,0,15.5,2.8,-4.06,0,0.12947486,Low Risk
2,12,1,15,1,12,1,22,27,1,1,0,0,1,0,1,0,50,0,0,6,7,1,15.0,0,0,5,12,0,0.0,0,10.8,1.4,1.74,1,0.97505105,High Risk
1,1,1,2,1,1,14,3,3,3,6,1,0,0,1,0,1,19,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,1,0.5445264,Low Risk
1,8,2,11,1,1,14,13,28,10,10,1,0,0,1,0,0,22,1,0,6,7,6,10.833333333333334,0,0,6,6,6,10.666666666666666,0,13.9,-0.3,0.79,0,0.057167724,Low Risk
1,15,1,10,1,14,14,1,1,5,7,0,0,1,1,0,1,23,1,3,6,7,6,13.142857142857142,0,2,6,6,6,14.0,0,12.4,0.5,1.79,0,0.06820308,Low Risk
1,9,4,6,1,1,1,1,1,5,6,0,0,1,0,0,1,20,0,2,5,8,5,14.4,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,1,0.7419258,High Risk
4,12,1,10,1,12,1,22,27,10,11,0,0,0,0,0,0,44,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,1,0.9869658,High Risk
4,12,1,4,1,12,1,22,27,10,10,0,0,0,1,1,0,49,0,6,12,17,7,12.0,0,3,12,19,9,11.22222222222222,0,15.5,2.8,-4.06,0,0.24115692,Low Risk
2,14,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,46,0,6,10,13,9,12.2,0,4,10,12,10,12.8,0,7.6,2.6,0.32,0,0.12041424,Low Risk
1,12,1,6,1,14,1,22,27,2,10,1,0,0,0,1,0,41,0,3,3,3,3,12.333333333333334,0,2,2,2,2,11.0,0,12.4,0.5,1.79,1,0.96999794,High Risk
1,8,3,12,1,1,1,23,14,10,9,1,0,0,1,1,0,18,0,0,7,8,7,11.8375,0,0,8,9,8,12.48125,0,13.9,-0.3,0.79,0,0.06841131,Low Risk
3,12,1,17,0,1,1,22,1,10,3,0,0,0,1,1,0,43,0,0,5,5,5,11.8,0,0,5,6,5,14.0,0,9.4,-0.8,-3.12,0,0.09618889,Low Risk
4,12,2,9,1,12,1,22,27,10,8,0,0,1,0,1,0,70,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,1,0.97984934,High Risk
4,12,1,8,1,12,1,22,28,10,5,0,0,0,1,1,0,48,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,1,0.97005177,High Risk
2,14,1,4,1,1,1,22,27,10,8,0,0,0,1,1,0,41,0,18,19,19,19,12.68421052631579,0,12,13,13,13,12.384615384615383,0,15.5,2.8,-4.06,0,0.08322774,Low Risk
1,1,1,11,1,1,1,13,14,10,4,0,0,0,1,1,0,21,0,0,6,8,6,12.571428571428571,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,0,0.1420542,Low Risk
1,12,1,1,1,1,14,23,27,10,9,0,0,1,0,1,0,35,1,0,7,18,3,11.25,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,1,0.9803725,High Risk
2,12,1,8,1,12,1,2,1,3,10,1,0,0,1,1,0,44,0,1,5,13,4,14.0,3,1,5,9,4,15.5,2,10.8,1.4,1.74,0,0.27199465,Low Risk
1,1,1,9,1,1,1,3,1,6,6,1,0,1,1,1,0,18,0,0,5,15,4,13.333333333333334,0,0,5,6,2,13.5,0,13.9,-0.3,0.79,0,0.45943135,Low Risk
2,1,1,3,0,1,1,22,27,1,1,1,0,0,1,1,0,45,0,0,6,7,6,13.666666666666666,0,0,6,6,6,13.666666666666666,0,7.6,2.6,0.32,0,0.07032656,Low Risk
1,1,1,11,1,1,1,3,1,3,2,0,0,0,1,1,0,20,0,0,6,12,3,10.0,0,0,6,9,5,10.8,0,15.5,2.8,-4.06,0,0.25085047,Low Risk
1,15,1,4,1,14,1,1,28,10,2,1,0,0,1,1,0,22,0,0,6,12,5,12.6,0,0,6,11,6,11.714285714285714,0,12.4,0.5,1.79,0,0.09744283,Low Risk
1,14,1,7,1,1,1,22,28,6,8,0,0,0,1,1,0,39,0,0,5,10,3,17.333333333333332,0,0,5,11,1,17.0,0,13.9,-0.3,0.79,1,0.84941065,High Risk
1,15,1,6,1,14,1,2,2,7,7,0,0,0,0,1,0,20,0,2,6,10,5,13.2,0,1,6,21,3,12.0,0,12.4,0.5,1.79,1,0.72537464,High Risk
2,12,1,9,1,12,1,22,14,10,4,0,0,0,1,1,0,49,0,0,5,9,3,14.0,0,0,5,8,3,13.666666666666666,0,8.9,1.4,3.51,0,0.49726394,Low Risk
1,4,1,13,1,4,1,5,5,3,3,1,0,0,1,1,0,43,0,4,4,4,4,13.875,0,1,1,1,1,12.5,0,11.1,0.6,2.02,1,0.78478706,High Risk
2,12,1,17,0,1,1,22,27,10,10,1,0,0,1,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1,0.9075116,High Risk
1,12,1,10,1,9,1,22,27,10,10,0,0,0,1,1,0,47,0,3,9,9,9,13.11111111111111,0,3,7,7,7,14.857142857142858,0,10.8,1.4,1.74,0,0.13976353,Low Risk
5,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,1,37,0,0,5,8,5,13.0,0,0,5,11,4,13.333333333333334,2,16.2,0.3,-0.92,0,0.1549693,Low Risk
2,12,1,3,0,1,1,13,1,5,9,0,0,0,1,1,0,41,0,6,10,10,10,12.5,0,3,7,7,7,12.142857142857142,0,10.8,1.4,1.74,0,0.13900697,Low Risk
2,12,1,4,1,1,1,22,27,10,7,0,0,0,1,1,0,60,0,17,18,18,18,14.11111111111111,0,11,13,13,13,14.23076923076923,0,15.5,2.8,-4.06,0,0.098376,Low Risk
2,12,1,11,1,1,1,1,14,10,10,0,0,0,1,1,0,47,0,6,11,11,11,14.727272727272728,0,6,9,9,9,15.77777777777778,0,10.8,1.4,1.74,0,0.12979193,Low Risk
1,12,1,3,0,1,1,22,9,10,8,0,0,1,0,1,0,50,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,1,0.98097664,High Risk
2,12,1,17,0,12,1,23,28,12,12,1,0,0,1,1,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1,0.9154777,High Risk
1,12,1,7,1,1,1,22,27,10,9,0,0,1,0,1,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,1,0.9860858,High Risk
2,12,1,6,1,1,1,22,27,12,12,0,0,0,1,1,0,33,0,0,5,7,4,13.5,0,0,5,6,5,11.6,0,7.6,2.6,0.32,0,0.1305864,Low Risk
1,1,1,12,1,1,1,3,3,3,3,0,0,0,1,1,0,18,0,0,8,8,7,13.105714285714283,0,0,8,8,7,13.105714285714283,0,10.8,1.4,1.74,0,0.038229015,Low Risk
2,12,1,6,1,1,1,22,27,7,7,0,0,0,1,1,0,43,0,0,5,8,5,13.5,2,0,5,5,5,14.4,0,9.4,-0.8,-3.12,0,0.11719366,Low Risk
1,14,1,3,0,1,1,13,27,5,11,0,0,0,1,1,0,44,0,9,13,18,13,11.846153846153848,0,9,11,11,11,12.0,0,12.7,3.7,-1.7,0,0.12496017,Low Risk
1,12,1,8,1,7,1,19,26,1,12,0,0,0,1,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1,0.9075997,High Risk
4,12,1,14,1,1,1,2,1,4,10,0,0,1,0,1,0,53,0,0,6,11,3,14.333333333333334,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,1,0.981125,High Risk
2,13,1,17,0,6,1,22,27,10,10,0,0,0,1,1,0,37,0,0,5,10,5,15.8,0,0,5,5,5,17.6,0,9.4,-0.8,-3.12,0,0.18878911,Low Risk
1,14,1,14,1,1,1,23,1,9,11,1,0,0,1,1,0,18,0,0,6,16,5,13.8,0,0,6,7,5,12.4,0,13.9,-0.3,0.79,0,0.09751947,Low Risk
1,14,1,1,1,12,1,23,28,5,5,0,0,1,1,1,0,35,0,3,10,18,6,12.666666666666666,0,1,9,11,3,12.0,2,16.2,0.3,-0.92,1,0.7563343,High Risk
1,1,1,11,1,1,1,13,1,4,8,0,0,0,1,1,0,23,0,0,6,10,6,13.0,0,0,6,9,6,12.0,0,11.1,0.6,2.02,0,0.07750446,Low Risk
1,1,1,2,1,1,1,13,28,10,6,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1,0.602556,High Risk
1,12,1,3,0,1,1,22,27,12,6,0,0,0,0,1,0,33,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,1,0.9868401,High Risk
1,4,3,8,1,3,1,22,18,12,11,0,0,0,0,1,0,41,0,0,5,9,0,0.0,4,0,5,9,0,0.0,3,10.8,1.4,1.74,1,0.98222107,High Risk
4,4,1,12,1,3,1,22,28,10,8,0,0,0,1,1,0,51,0,4,7,7,7,15.2,0,6,8,8,8,16.575,0,13.9,-0.3,0.79,0,0.13700533,Low Risk
1,16,1,14,1,1,1,10,5,4,4,0,0,0,1,1,0,19,0,2,6,7,6,14.428571428571429,0,1,7,8,7,14.375,0,11.1,0.6,2.02,0,0.03209564,Low Risk
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,1,0,35,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,1,0.9255031,High Risk
1,1,2,2,1,1,14,13,1,5,8,1,0,0,1,1,0,20,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,1,0.57620406,Low Risk
1,14,1,14,1,1,1,3,2,3,3,1,0,0,1,1,0,18,0,0,6,13,4,13.75,0,0,6,8,5,11.2,0,13.9,-0.3,0.79,0,0.17594449,Low Risk
1,1,1,15,1,1,1,13,27,10,10,0,0,1,0,1,1,18,0,0,6,11,5,12.166666666666666,0,0,6,15,3,12.0,0,13.9,-0.3,0.79,1,0.8086753,High Risk
1,15,1,4,1,14,1,2,1,5,7,0,0,0,1,1,0,21,0,0,6,12,5,12.142857142857142,0,0,6,11,5,11.666666666666666,0,13.9,-0.3,0.79,0,0.116474405,Low Risk
1,1,1,11,1,1,1,1,14,7,7,1,0,0,1,1,0,21,0,0,6,9,6,12.0,0,0,6,8,5,11.6,0,13.9,-0.3,0.79,0,0.08105911,Low Risk
2,12,2,9,1,1,1,13,27,5,8,0,0,0,1,1,0,34,0,0,5,10,3,11.666666666666666,1,0,5,7,4,12.75,0,9.4,-0.8,-3.12,0,0.28653717,Low Risk
4,12,1,8,1,1,1,22,27,7,8,1,0,0,1,1,0,34,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,1,0.9455124,High Risk
1,8,2,14,1,1,1,3,3,5,11,1,0,0,1,1,0,21,0,0,6,10,6,11.875,0,0,6,8,5,12.0,0,11.1,0.6,2.02,0,0.08238872,Low Risk
1,14,1,15,1,1,1,3,27,4,8,0,0,0,1,1,0,32,0,6,11,15,7,11.285714285714286,0,5,7,10,6,12.333333333333334,0,13.9,-0.3,0.79,0,0.30805835,Low Risk
1,8,2,11,1,1,1,22,27,6,8,1,0,0,1,1,0,30,0,0,6,17,2,10.0,0,0,6,15,3,11.333333333333334,0,7.6,2.6,0.32,1,0.73815686,High Risk
1,1,1,2,1,1,1,1,3,4,8,1,0,1,1,1,0,19,0,6,12,13,11,12.0,0,4,11,15,10,11.181818181818182,0,8.9,1.4,3.51,0,0.0886444,Low Risk
1,16,1,15,1,1,1,1,14,9,9,1,0,0,1,1,0,20,0,1,7,7,6,13.833333333333334,0,1,6,7,5,13.0,0,8.9,1.4,3.51,0,0.089976415,Low Risk
1,1,1,5,1,1,1,13,14,10,8,1,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,1,0.9364674,High Risk
1,1,1,11,1,1,1,3,3,3,3,0,0,0,1,1,0,19,0,0,6,7,6,14.428571428571429,0,0,6,6,6,12.5,0,8.9,1.4,3.51,0,0.022479549,Low Risk
1,8,3,12,1,1,1,3,3,4,4,1,0,0,1,1,0,18,0,0,7,8,5,14.2,0,0,7,9,6,12.4,0,12.4,0.5,1.79,0,0.11137675,Low Risk
1,12,1,17,0,1,1,1,14,5,9,0,0,0,1,1,0,27,0,0,5,8,4,11.5,0,0,5,9,3,10.333333333333334,0,12.7,3.7,-1.7,1,0.53621536,Low Risk
1,12,1,15,1,9,1,1,1,10,10,1,0,0,1,1,0,52,0,0,6,7,5,13.0,0,0,6,6,6,15.0,0,9.4,-0.8,-3.12,0,0.12822372,Low Risk
2,14,1,4,1,1,1,1,1,5,6,1,0,0,0,1,0,29,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,1,0.9835217,High Risk
1,16,1,4,1,14,1,1,14,5,5,1,0,1,0,1,0,22,0,0,6,12,3,11.333333333333334,0,0,6,13,2,11.0,0,8.9,1.4,3.51,1,0.85111827,High Risk
